y_true,y_pred,y_cal
287.46432,285.80634,272.93961354979245
289.60977,289.2796,276.4634479016159
290.7514,290.47574,278.72406343755364
289.6981,287.68716,279.58319948233896
286.0574,282.21973,278.98636762201863
278.0757,274.95187,276.9615907151466
265.4393,266.6941,273.6089230765962
251.5122,258.18558,269.0834319743571
240.56183,249.86609,263.57491719924576
233.48672,241.83922,257.2874578065337
227.50607,234.0712,250.42116189023423
219.8375,226.45517,243.15758024784455
210.5893,218.87329,235.6493919123252
201.78705,211.2908,228.014328030464
194.73221,203.7485,220.33290816118057
189.21149,196.38867,212.6493781093174
184.18077,189.44548,204.9751790461297
178.57242,183.1966,197.29425882424928
173.55444,177.90393,189.56950338665416
171.43552,173.75723,181.74952131960583
