strain,stress
0.019368942,81.13588898
0.028801533,86.86716341
0.036126518,93.23390735
0.044516781,97.37383049
0.050797524,102.4674041
0.060239678,106.6077735
0.072831766,111.7040247
0.090687133,116.1661452
0.103286872,119.9896723
0.122197954,123.815877
0.139012906,126.3684652
0.167391005,130.1986862
0.194724864,132.7557369
0.217854984,134.6746406
0.243088887,136.5944368
0.26937468,138.5146793
0.29566621,139.4803787
0.321957741,140.4460782
0.344049359,140.1372686
0.36823902,140.7838945
0.397688135,141.4327517
0.420823994,142.3971123
0.449228868,141.7727993
0.477629918,141.7848482
0.498661995,142.7483163
0.530222542,142.125342
0.553362225,142.4533407
0.5817671,141.8290276
0.6185871,141.2082846
0.654351385,141.2234573
0.68275626,140.5991442
0.709053528,140.6103006
0.73744884,141.5768926
0.767951758,141.908015
0.797404699,141.9205102
