strain,stress
0.022215132,72.27498373
0.035182694,77.35962741
0.047074824,82.74410161
0.060031632,86.33174361
0.072997043,91.11698695
0.089190902,95.30213911
0.105378308,98.58909024
0.128035515,102.472261
0.145296203,105.1599813
0.169022389,107.8451205
0.191666691,109.9318893
0.21107179,111.1217475
0.235866956,112.6088553
0.255276357,114.3975142
0.284373252,114.6852998
0.311310679,114.3751452
0.343638173,114.36224
0.366263117,113.7544057
0.39965959,112.543469
0.431982782,111.9317631
0.459989188,110.4235769
0.495545129,109.8105805
0.528943753,108.8990442
0.552652733,109.1889807
0.589281955,107.9767535
0.633465014,108.2585167
0.667947674,108.2447512
0.703507917,108.2305555
0.734759978,108.5174808
0.767098226,110.0015773
0.795119688,110.5891935
